"TID_MODULE_TRADE_BURST_DESCR","Ведет подсчет грузов во время действия. По достижении нижнего предела каждая новая поставка кредитов кораблем-владельцем приносит дополнительную награду (если модуль все еще активен)."
"TID_MODULE_SHIPMENTBEAM","ГРУЗОВОЙ ЛУЧ"
"TID_MODULE_SHIPMENTBEAM_DESCR","Мгновенно загружает партии грузов наименьшей ценности с любого указанного аванпоста в звездной системе. Не работает с артефактами и реликвиями."
"TID_MODULE_SANCTUARY","УБЕЖИЩЕ"
"TID_MODULE_SANCTUARY_DESCR","Если кораблю-владельцу грозит уничтожение в бою или от взрыва сверхновой, он переносится в родную систему. Весь груз на борту корабля будет потерян.\n\nЛинкоры с модулем «Убежище», уничтоженные в системе красной звезды, не смогут вернуться к той же звезде."
"TID_MODULE_FUELUSE_PCT","\n\nУстановка этого модуля увеличивает расход водорода у корабля-владельца на {0}%."
"TID_MODULE_CRUNCH","КРИЗИС"
"TID_MODULE_CRUNCH_DESCR","Мгновенно собирает водород во всех полях астероидов в секторе (эффект ограничен максимальным объемом и вместимостью добывающего корабля)."
"TID_MODULE_RECALL","ОТЗЫВ"
"TID_MODULE_RECALL_DESCR","Телепортирует транспортный корабль к любой торговой станции в текущей звездной системе."
"TID_MODULE_ALPHAROCKET","АЛЬФА-РАКЕТА"
"TID_MODULE_ALPHAROCKET_DESCR","Быстрая, но не очень мощная ракета, которой можно выстрелить по одиночной неподвижной цели. Достигнув места назначения, ракета взрывается, нанося урон всем вражеским кораблям поблизости.\n\nВражеские корабли могут стрелять по ракете, как по обычной цели. Если ракету уничтожили до того, как она достигла места назначения, то она не наносит урона."
"TID_MODULE_DELTAROCKET","ДЕЛЬТА-РАКЕТА"
"TID_MODULE_DELTAROCKET_DESCR","Высокоскоростная ракета, которая, достигая места назначения, взрывается, нанося урон всем вражеским кораблям поблизости. После запуска владелец может добавить дополнительную точку маршрута.\n\nВражеские корабли могут стрелять по ракете, как по обычной цели. Если ракету уничтожили до того, как она достигла места назначения, то она не наносит урона.\n\nНе действует в секторах, где есть прыжковые врата к белым звездам."
"TID_MODULE_EMP_ROCKET","ЭМИ-РАКЕТА"
"TID_MODULE_EMP_ROCKET_DESCR","Взрываясь, эта ракета отключает системы всех кораблей в зоне поражения."
"TID_MODULE_OMEGAROCKET","ОМЕГА-РАКЕТА"
"TID_MODULE_OMEGAROCKET_DESCR","Мощная, но медленная ракета с малым радиусом действия. Достигая места назначения, взрывается, нанося существенный урон всем вражеским кораблям поблизости.\n\nВражеские корабли могут стрелять по ракете, как по обычной цели. Если ракету нейтрализовать раньше, чем она достигнет цели, она все же успеет нанести небольшой урон по области."
"TID_MODULE_ENRICH","ОБОГАТИТЬ"
"TID_MODULE_ENRICH_DESCR","Моментально увеличивает запасы водорода на всех астероидах в этом секторе. Невозможно применить в том же секторе чаще 1 раза в день."
"TID_MODULE_RUSH","УСКОРИТЬ"
"TID_MODULE_RUSH_DESCR","Увеличивает скорость транспортного корабля игрока, когда он везет груз к следующей точке маршрута. Ускорение пропорционально числу грузов, которые нужно доставить в следующую точку маршрута."
"TID_MODULE_GENESIS","ГЕНЕЗИС"
"TID_MODULE_GENESIS_DESCR","Мгновенно создает новые поля астероидов в секторе, где находится добывающий корабль.\n\nЭффект не действует в секторах, где есть прыжковые врата к белым звездам."
"TID_MODULE_ENTRUST","ВРУЧЕНИЕ"
"TID_MODULE_ENTRUST_DESCR","Позволяет телепортировать груз с одного транспортного корабля на другой, если тот находится в пределах досягаемости. Можно передавать грузы и полностью погруженные артефакты и реликвии."
"TID_MODULE_OFFLOAD","ВЫГРУЗКА"
"TID_MODULE_OFFLOAD_DESCR","Если действует этот эффект, то транспортный корабль по прибытии доставит все свои грузы на торговую станцию, вне зависимости от того, куда они должны быть доставлены на самом деле. За те грузы, которые не предназначались для данной торговой станции, вознаграждение будет меньше."
"TID_ALPHA_DRONE_MODULE_DESCR","Запускает один боевой дрон в любую точку звездной системы. Дрон движется в указанную точку и остается там, пока не будет уничтожен или пока не истечет время на его таймере активации.\n\nНе работает в секторах с прыжковыми вратами к белым звездам."
"TID_MODULE_MINING_DRONE","ДОБЫВАЮЩИЙ ДРОН"
"TID_MODULE_MINING_DRONE_DESCR","Запускает к указанному астероиду автономный аппарат, который должен находиться в радиусе действия добывающего корабля. Дрон будет разрабатывать астероид до истощения залежей или до заполнения своего грузового отсека. Завершив добычу, дрон выгрузит водород на ближайшей планете и самоуничтожится."
"TID_MODULE_ROCKET_LAUNCHER","РАКЕТА «БОМБАРДЫ»"
"TID_MODULE_ROCKET_LAUNCHER_DESCR","Выпускает одну ракету «Бомбарды» в корабли каждого вражеского игрока, если они находятся в секторе «Бомбарды» или прилегающих к нему секторах. Ракета летит к ближайшему кораблю вражеского игрока."
"TID_BOMBER_ROCKET_DESCR","Мощная ракета. Достигая цели, взрывается и наносит урон всем вражеским кораблям в области поражения. Если ракету нейтрализовать раньше, чем она достигнет цели, она нанесет меньший урон в меньшей области."
"TID_MODULE_DART_LAUNCHER","ПУСКОВАЯ УСТАНОВКА"
"TID_MODULE_DART_LAUNCHER_DESCR","Запускает реактивные снаряды в выбранный корабль противника с определенной периодичностью.\n\nКорабль противника может нейтрализовать снаряд, выстрелив по нему.\n\nДолетев до места назначения, снаряд наносит прямой урон от оружия только выбранному кораблю и только при условии, что выбранный корабль еще находится в зоне поражения.\n\nЭто оружие будет стрелять только по вражеским кораблям. Оно не может поражать ракеты и станции «Цербера»."
"TID_DART_MISSILE","РЕАКТИВНЫЙ СНАРЯД"
"TID_DART_MISSILE_DESCR","Снаряд, который можно запустить в один корабль. Долетев до места назначения, снаряд наносит урон выбранному кораблю, если этот корабль находится в радиусе взрыва."
"TID_MODULE_DISPATCH","ЭКСПЕДИЦИЯ"
"TID_MODULE_DISPATCH_DESCR","Транспортный корабль начинает телепортацию на планету, где находится больше всего предметов или ресурсов (грузов, артефактов или реликвий) в звездной системе. Если в звездной системе несколько планет с равным количеством ресурсов, пунктом назначения станет самая дальняя из них.\n\nТелепортация произойдет после окончания времени подготовки. Время подготовки пропорционально количеству предметов на выбранной планете в момент активации."
"TID_MODULE_HYDRO_ROCKET","ВОДОРОДНАЯ РАКЕТА"
"TID_MODULE_HYDRO_ROCKET_DESCR","Позволяет добывающему кораблю запустить мощную ракету в любую точку звездной системы.\n\nМодуль можно включить, если на добывающем корабле достаточно водорода. При включении модуля расходуется водород."
"TID_HYDRO_ROCKET_DESCR","Мощная ракета, запускаемая добывающим кораблем. Достигнув цели, ракета взрывается и наносит урон всем вражеским кораблям поблизости.\n\nВражеские корабли могут стрелять по ракете, как по обычной цели. Если ракету уничтожат до того, как она достигнет цели, урон не будет нанесен."
"TID_MODULE_DART_BARRAGE","РАКЕТНЫЙ ОБСТРЕЛ"
"TID_MODULE_DART_BARRAGE_DESCR","Периодически запускает быстрые реактивные снаряды в ближайшие вражеские корабли."
"TID_MODULE_SUSPEND","ПРИОСТАНОВКА"
"TID_MODULE_SUSPEND_DESCR","Замедляет течение времени в большом радиусе вокруг корабля. Игнорирует любой эффект искажения времени в радиусе действия.\n\nОбъект, попавший в радиус действия нескольких Приостановок, подвергается воздействию только самой высокоуровневой из них."
"TID_MODULE_RECOIL","ОТХОД"
"TID_MODULE_RECOIL_DESCR","Флагман запускает отсчет до телепортации в любую точку звездной системы. После завершения отсчета он прыгнет в точку назначения и сразу же запустит второй отсчет до телепортации в исходную точку."
"TID_MODULE_IMMOLATION","ЗАКЛАНИЕ"
"TID_MODULE_IMMOLATION_DESCR","Мгновенно уничтожает все корабли «Цербера» в секторе."
"TID_MODULE_HYDRA_BARRAGE","ОБСТРЕЛ «ГИДРЫ»"
"TID_MODULE_HYDRA_BARRAGE_DESCR","Мощная батарея, которая наносит цели дополнительный урон, если в секторе есть другие вражеские корабли.\n\nУрон в секунду против одного корабля: {0}\nДополнительный урон в секунду за каждый корабль в секторе: {1}"
"TID_MODULE_REMOTE_BOMB","БОМБА ЗАМЕДЛЕННОГО ДЕЙСТВИЯ"
"TID_MODULE_REMOTE_BOMB_DESCR","Корабль оставляет на месте своего текущего местонахождения неподвижную бомбу. Бомба начнет обратный отсчет, как только в радиус поражения войдет вражеский корабль. После окончания обратного отсчета все вражеские корабли в радиусе поражения получат урон по области. Вражеские корабли могут открыть по бомбе огонь, используя стандартные правила прицеливания. Если бомбу нейтрализуют до окончания обратного отсчета, она нанесет меньше урона по области в меньшем радиусе поражения.\n\nНе получает бонусов к урону по области.\n\nНе может использоваться в системах с желтыми звездами."
"TID_REMOTE_BOMB_DESCR","Неподвижная бомба, которая начнет обратный отсчет, как только в радиус поражения войдет вражеский корабль. После окончания обратного отсчета все вражеские корабли в радиусе поражения получат урон по области. Вражеские корабли могут открыть по бомбе огонь, используя стандартные правила прицеливания. Если бомбу нейтрализуют до окончания обратного отсчета, она все равно взорвется, но урон и область поражения будут меньше."
"TID_CERB_STATION_HOME1","Малая база «Цербера»"
"TID_CERB_STATION_HOME2","База «Цербера»"
"TID_CERB_STATION_HOME3","Крупная база «Цербера»"
"TID_CERB_STATION_HOME_DESCR","Ежедневно производит корабли «Цербера». Не приближайтесь, пока не построите внушительный боевой флот."
"TID_TRADEITEM_ALLOYS","Сплавы"
"TID_TRADEITEM_DIAMONDS","Алмазы"
"TID_TRADEITEM_SILICON","Кремний"
"TID_TRADEITEM_STEEL","Сталь"
"TID_TRADEITEM_FUELCELLS","Топливо"
"TID_TRADEITEM_SOLARCONVERTER","Солнечные батареи"
"TID_TRADEITEM_CRYSTALS","Контейнер кристаллов"
"TID_TRADEITEM_GOLD","Золото"
"TID_TRADEITEM_ARTIFACT_TUT","Небольшой артефакт"
"TID_TRADEITEM_ARTIFACT_COMBAT_1","СФЕРА УР. 1"
"TID_TRADEITEM_ARTIFACT_COMBAT_2","СФЕРА УР. 2"
"TID_TRADEITEM_ARTIFACT_COMBAT_3","СФЕРА УР. 3"
"TID_TRADEITEM_ARTIFACT_COMBAT_4","СФЕРА УР. 4"
"TID_TRADEITEM_ARTIFACT_COMBAT_5","СФЕРА УР. 5"
"TID_TRADEITEM_ARTIFACT_COMBAT_6","СФЕРА УР. 6"
"TID_TRADEITEM_ARTIFACT_COMBAT_7","СФЕРА УР. 7"
"TID_TRADEITEM_ARTIFACT_COMBAT_8","СФЕРА УР. 8"
"TID_TRADEITEM_ARTIFACT_COMBAT_9","СФЕРА УР. 9"
"TID_TRADEITEM_ARTIFACT_COMBAT_10","СФЕРА УР. 10"
"TID_TRADEITEM_ARTIFACT_COMBAT_11","СФЕРА УР. 11"
"TID_TRADEITEM_ARTIFACT_UTILITY_1","СИНИЙ КРИСТАЛЛ УР. 1"
"TID_TRADEITEM_ARTIFACT_UTILITY_2","СИНИЙ КРИСТАЛЛ УР. 2"
"TID_TRADEITEM_ARTIFACT_UTILITY_3","СИНИЙ КРИСТАЛЛ УР. 3"
"TID_TRADEITEM_ARTIFACT_UTILITY_4","СИНИЙ КРИСТАЛЛ УР. 4"
"TID_TRADEITEM_ARTIFACT_UTILITY_5","СИНИЙ КРИСТАЛЛ УР. 5"
"TID_TRADEITEM_ARTIFACT_UTILITY_6","СИНИЙ КРИСТАЛЛ УР. 6"
"TID_TRADEITEM_ARTIFACT_UTILITY_7","СИНИЙ КРИСТАЛЛ УР. 7"
"TID_TRADEITEM_ARTIFACT_UTILITY_8","СИНИЙ КРИСТАЛЛ УР. 8"
"TID_TRADEITEM_ARTIFACT_UTILITY_9","СИНИЙ КРИСТАЛЛ УР. 9"
"TID_TRADEITEM_ARTIFACT_UTILITY_10","СИНИЙ КРИСТАЛЛ УР. 10"
"TID_TRADEITEM_ARTIFACT_UTILITY_11","СИНИЙ КРИСТАЛЛ УР. 11"
"TID_TRADEITEM_ARTIFACT_SUPPORT_1","ТЕТРАЭДР УР. 1"
"TID_TRADEITEM_ARTIFACT_SUPPORT_2","ТЕТРАЭДР УР. 2"
"TID_TRADEITEM_ARTIFACT_SUPPORT_3","ТЕТРАЭДР УР. 3"
"TID_TRADEITEM_ARTIFACT_SUPPORT_4","ТЕТРАЭДР УР. 4"
"TID_TRADEITEM_ARTIFACT_SUPPORT_5","ТЕТРАЭДР УР. 5"
"TID_TRADEITEM_ARTIFACT_SUPPORT_6","ТЕТРАЭДР УР. 6"
"TID_TRADEITEM_ARTIFACT_SUPPORT_7","ТЕТРАЭДР УР. 7"
"TID_TRADEITEM_ARTIFACT_SUPPORT_8","ТЕТРАЭДР УР. 8"
"TID_TRADEITEM_ARTIFACT_SUPPORT_9","ТЕТРАЭДР УР. 9"
"TID_TRADEITEM_ARTIFACT_SUPPORT_10","ТЕТРАЭДР УР. 10"
"TID_TRADEITEM_ARTIFACT_SUPPORT_11","ТЕТРАЭДР УР. 11"
"TID_PLANET_DESERT_1","Малая пустынная планета"
"TID_PLANET_DESERT_2","Пустынная планета"
"TID_PLANET_DESERT_3","Большая пустынная планета"
"TID_PLANET_DESERT_DESCR","На пустынных планетах производятся менее ценные грузы, зато на них много места для хранения водорода."
"TID_PLANET_LAVA_1","Малая вулканическая планета"
"TID_PLANET_LAVA_2","Вулканическая планета"
"TID_PLANET_LAVA_3","Большая вулканическая планета"
"TID_PLANET_LAVA_DESCR","На вулканических планетах производятся довольно ценные грузы. Такие планеты ежечасно приносят империи небольшое количество кредитов и водорода."
"TID_PLANET_WATER_1","Малая океаническая планета"
"TID_PLANET_WATER_2","Океаническая планета"
"TID_PLANET_WATER_3","Большая океаническая планета"
"TID_PLANET_WATER_DESCR","На океанических планетах производятся довольно ценные грузы. Такие планеты ежечасно приносят империи стабильный доход в кредитах."
"TID_PLANET_TERRAN_1","Малая планета земного типа"
"TID_PLANET_TERRAN_2","Планета земного типа"
"TID_PLANET_TERRAN_3","Большая планета земного типа"
"TID_PLANET_TERRAN_DESCR","На планетах земного типа производятся грузы обычной ценности. Такие планеты ежечасно приносят империи небольшое количество водорода."
"TID_PLANET_GAS_1","Газовая планета"
"TID_PLANET_GAS_2","Газовый гигант"
"TID_PLANET_GAS_DESCR","На газовых планетах производятся грузы обычной ценности. Такие планеты ежечасно приносят империи небольшое количество кредитов."
"TID_PLANET_ICE","Ледяная планета"
"TID_PLANET_ICE_DESCR","На ледяных планетах производятся грузы большой ценности. Такие планеты ежечасно приносят империи стабильный доход в кредитах и водороде."
"TID_PLANET_DESTROYED","Умирающая планета"
"TID_PLANET_DESTROYED_DESCR","Здесь встречаются древние артефакты, необходимые для исследования новых модулей."
"TID_YELLOW_STAR","ЖЕЛТАЯ ЗВЕЗДА"
"TID_YELLOW_STAR_DESCR","В системах желтых звезд обычно много пригодных для жизни планет. Они отлично подходят для развития базовой инфраструктуры. У каждой империи есть своя желтая звезда — место для создания оперативной базы."
"TID_RED_STAR","КРАСНАЯ ЗВЕЗДА"
"TID_RED_STAR_INFO","Красные звезды крайне нестабильны. Обычно они окружены необитаемыми планетами, на которых есть артефакты."
"TID_WHITE_STAR","БЕЛАЯ ЗВЕЗДА"
"TID_WHITE_STAR_INFO","Белые звезды — единственный источник реликвий в галактике Гадес, и поэтому их активно разыскивают корпорации."
"TID_BLUE_STAR","ГОЛУБАЯ ЗВЕЗДА"
"TID_BLUE_STAR_INFO","Эта опасная система существует крайне ограниченное время и схлопывается по направлению к звезде.\n\nЗвезда наносит прямой урон всем кораблям в секторе."
"TID_HOME_STAR","РОДНАЯ ЗВЕЗДА"
"TID_OTHER_STARS","ДРУГИЕ ЗВЕЗДЫ"
"TID_ACHIEVEMENT_SHIPMENTS","ДОСТАВКА ГРУЗА"
"TID_ACHIEVEMENT_SHIPMENTS_DESCR","Доставьте грузы ({0} шт.)"
"TID_ACHIEVEMENT_UPGRADEPLANET","УЛУЧШЕНИЕ ПЛАНЕТЫ"
"TID_ACHIEVEMENT_UPGRADEPLANET_DESCR","Улучшите одну из ваших планет до уровня {0}"
"TID_ACHIEVEMENT_FLEETSIZE","РАЗМЕР ФЛОТА"
"TID_ACHIEVEMENT_FLEETSIZE_DESCR","Увеличьте размер вашего флота до {0}"
"TID_ACHIEVEMENT_COMMONMINERALS","СБОРЩИК ВОДОРОДА"
"TID_ACHIEVEMENT_COMMONMINERALS_DESCR","Соберите {0} ед. водорода в полях астероидов"
"TID_ACHIEVEMENT_NUMBERARTIFACTS","ОХОТНИК ЗА АРТЕФАКТАМИ"
"TID_ACHIEVEMENT_NUMBERARTIFACTS_DESCR","Изучите артефакты ({0} шт.)"
"TID_ACHIEVEMENT_PLANETSCOLONIZED","КОЛОНИЗАТОР"
"TID_ACHIEVEMENT_PLANETSCOLONIZED_DESCR","Колонизируйте планеты ({0} шт.)"
"TID_ACHIEVEMENT_SECTORUNLOCKED","ИССЛЕДОВАТЕЛЬ РОДНОГО МИРА"
"TID_ACHIEVEMENT_SECTORUNLOCKED_DESCR","Откройте несколько секторов ({0} шт.) в родной системе"
"TID_ACHIEVEMENT_TAX","ОРГАНИЗАТОР ПЕРЕВОЗОК"
"TID_ACHIEVEMENT_TAX_DESCR","Выдайте другим игрокам награды за доставку на общую сумму в {0} кр., забирая грузы с их планет"
"TID_ACHIEVEMENT_RELATIONSHIP","УСТОЙЧИВЫЕ ОТНОШЕНИЯ"
"TID_ACHIEVEMENT_RELATIONSHIP_DESCR","Поддерживайте неразрывные дипломатические отношения с другим игроком в течение {0} д."
"TID_ACHIEVEMENT_CERBFLEETSDESTROYED","ГРОЗА ОХРАННИКОВ"
"TID_ACHIEVEMENT_CERBFLEETSDESTROYED_DESCR","Уничтожьте корабли «Цербера» ({0} шт.)"
"TID_ACHIEVEMENT_CRINCOME","ТОЛСТОСУМ"
"TID_ACHIEVEMENT_CRINCOME_DESCR","Получайте не менее {0} кр. ежедневно 7 дней подряд"
"TID_ACHIEVEMENT_HYDROINCOME","ГАЗОВЫЙ МАГНАТ"
"TID_ACHIEVEMENT_HYDROINCOME_DESCR","Получайте не менее {0} ед. водорода ежедневно 7 дней подряд"
"TID_ACHIEVEMENT_WS","КОМАНДНЫЙ ИГРОК"
"TID_ACHIEVEMENT_WS_DESCR","Участвовать в заданиях у белых звезд ({0})"
"TID_ACHIEVEMENT_WS_HYDRO","КОЛЛЕКЦИОНЕР"
"TID_ACHIEVEMENT_WS_HYDRO_DESCR","Разместить {0} ед. водорода на планетах у белых звезд"
"TID_ACHIEVEMENT_WS_RELICS","УПРАВЛЯЮЩИЙ"
"TID_ACHIEVEMENT_WS_RELICS_DESCR","Добыть реликвии для вашей корпорации ({0} шт.)"
"TID_ACHIEVEMENT_WS_REWARDS","БОГАЧ"
"TID_ACHIEVEMENT_WS_REWARDS_DESCR","Набрать {0} кр. за участие в заданиях у белых звезд"
"TID_ACHIEVEMENT_BS_WINS","ВОИТЕЛЬ ГОЛУБЫХ ЗВЕЗД"
"TID_ACHIEVEMENT_BS_WINS_DESCR","Победите в {0} матчах у голубых звезд"
"TID_HUD_MSG_FLEET_CAPACITY_FULL","Улучшите верфь, чтобы построить новые корабли (или пустите на слом старые)"
"TID_HUD_PLACE_LOCATION_INVALID_TOO_FAR","Выберите место ближе к звезде."
"TID_HUD_PLACE_LOCATION_INVALID_NOT_VISIBLE","Выберите место в видимой области системы"
"TID_HUD_PLACE_LOCATION_INVALID_TOO_CLOSE","Выберите место более удаленное от планет и космических станций"
"TID_HUD_PLACE_LOCATION_INVALID_TOO_CLOSE_STAR","Выберите место дальше от звезды"
"TID_HUD_PLACE_LOCATION_INVALID_MUST_BE_EMPTY_SECTOR","Эту станцию можно разместить только в секторе без планет"
"TID_HUD_PLACE_LOCATION_INVALID_SECOND_OBJECT_MUST_BE_FURTHER_FROM_FIRST","Нельзя размещать вторую станцию так близко к первой"
"TID_CANNOT_MOVE_ACTIVE_WARP_HUB","Нельзя перемещать действующий узел. Дождитесь истечения таймера активации."
"TID_HUD_PLACE_LOCATION_INVALID_SECTOR_ALREADY_HAS_BUILDING","Этот сектор не поддерживает дополнительные станции этого типа"
"TID_HUD_PLACE_LOCATION_INVALID_SUN","Эту станцию нельзя размещать близко к звезде"
"TID_HUD_PLACE_LOCATION_INVALID_NO_SUN","Эту станцию нужно размещать близко к звезде"
"TID_HUD_PLACE_LOCATION_INVALID_SECTOR_EDGE","Нельзя размещать эту постройку у края сектора"
"TID_HUD_PLACE_LOCATION_INVALID_CERBERUS","Нельзя строить в секторе, пока в нем есть силы «Цербера»"
"TID_HUD_MOVE_LOCATION_INVALID_CERBERUS","Нельзя переместить станцию в этот сектор, пока в нем есть силы «Цербера»"
"TID_HUD_MUST_MOVE_TO_SAME_SECTOR","Эту станцию можно перемещать только в пределах одного сектора"
"TID_HUD_CANNOT_COLONIZE_NEED_SHIP","Нельзя колонизировать планету, пока один из ваших кораблей на орбите"
"TID_HUD_MSG_CORP_JOINED","Вы вошли в состав корпорации «{0}»"
"TID_HUD_MSG_CORP_LEFT","Вы вышли из состава корпорации"
"TID_HUD_MSG_CORP_CANTJOIN_ALREADYIN","Нельзя вступить в корпорацию: Вы уже в составе этой корпорации"
"TID_HUD_MSG_CORP_JOIN_WAIT","Невозможно вступить в эту корпорацию сейчас. Попробуйте позже."
"TID_HUD_MSG_CORP_CANTJOIN_CLOSED","Нельзя вступить: Закрытая корпорация"
"TID_HUD_MSG_CORP_CANTJOIN_FULL","Нельзя вступить в корпорацию: Все места заняты"
"TID_HUD_MSG_CORP_CANTJOIN_INTERNALSERVERERROR","Нельзя вступить в корпорацию: Повторите попытку позже"
"TID_HUD_MSG_CORP_CANTJOIN_INFLUENCE_LOW","Нельзя вступить в корпорацию: у вас недостаточно влияния."
"TID_HUD_MSG_CORP_JOIN_REQUEST_SENT","Запрос на вступление в корпорацию отправлен"
"TID_HUD_MSG_MODULE_INVALID_TARGET_OUT_OF_RANGE","Выберите объект в пределах действия модуля"
"TID_HUD_MSG_MODULE_INVALID_SUPRESS_TARGET","Подавление действует только на вражеские корабли"
"TID_HUD_MSG_MODULE_INVALID_TARGET","Неправильная цель для этого модуля"
"TID_HUD_MSG_CANT_TELEPORT_OUTSIDE_BLS","Нельзя телепортироваться за пределы зоны коллапса голубой звезды"
"TID_HUDMSG_ERROR_CANT_LAUNCH_MORE_SHIPS","Нельзя запустить больше кораблей этого типа"
"TID_HUD_MSG_MODULE_ONLY_WHEN_TRAVELLING","Этот модуль можно включить только во время движения корабля"
"TID_HUD_MSG_MODULE_NEEDS_ASTEROIDS","Этот модуль можно включить только в том случае, если в данном секторе есть астероиды"
"TID_HUD_MSG_MODULE_WAIT_FOR_SECTOR","Чтобы снова использовать модуль в этом секторе, дождитесь его перезарядки"
"TID_HUD_MSG_MODULE_NEEDS_CLOSER_TO_STAR","Нельзя включить модуль — корабль должен находиться ближе к звезде"
"TID_HUD_PLACE_LOCATION_INVALID_NO_NEED_FOR_SRS","В этом секторе сканер малой дальности вам не нужен"
"TID_HUD_MSG_MODULE_INVALID_NOT_ENOUGH_HYDROGEN","Нельзя включить модуль — собрано мало водорода"
"TID_HUD_MSG_MODULE_INVALID_SHIPMENTBEAM_TARGET","Выберите аванпост с грузами"
"TID_HUD_MSG_MODULE_INVALID_SHIPMENTBEAM_NO_CAPACITY","У вас мало места, чтобы переправить грузы на корабль по лучу"
"TID_HUD_MSG_MODULE_TELEPORT_MUST_SELECT_TRADE_STATION","Выберите торговую станцию"
"TID_HUD_MSG_MODULE_OTHER_ACTIVATING","Уже активируется другой модуль"
"TID_HUD_MSG_INVALID_DRONE_LOCATION","Выберите место, куда дрон может начать доставлять грузы"
"TID_HUD_MSG_CANT_BOND_TELEPORTING_SHIP","Нельзя применить УЗЫ к кораблю, ожидающему телепортацию"
"TID_HUD_MSG_CANT_BOND_TELEPORT_CERB_PRS","Телепортация запрещена во время действия «УЗ» у общей красной звезды"
"TID_HUD_MSG_BS_WON","Вы победили у этой голубой звезды!"
"TID_HUD_MSG_BS_END","Голубая звезда исчезла. Вы заняли {0}-е место."
"TID_HUD_MSG_DISPATCH_NO_TARGET","Не удается найти подходящую цель для экспедиции"
"TID_HUD_MSG_NO_CERB_IN_SECTOR","Этот модуль можно включить, только если в секторе есть вражеские корабли «Цербера»."
"TID_HUD_CREDITS","КРЕДИТЫ"
"TID_HUD_HYDROGEN","ВОДОРОД"
"TID_HUD_CRYSTALS","КРИСТАЛЛЫ"
"TID_HUD_CREDITS_EXPLANATION","<creditColor>Кредиты</color> — основная валюта для покупки кораблей, открытия модулей, строительства и улучшения инфраструктуры."
"TID_HUD_HYDROGEN_EXPLANATION","<hydrogenColor>Водород</color> — топливо для полетов кораблей по звездной системе, прыжков к новым звездным системам и включения некоторых модулей."
"TID_HUD_CRYSTAL_EXPLANATION","<crystalColor>Кристаллы</color> — ресурс для покупки кредитов и водорода и ускорения различных действий."
"TID_HUD_ADD_CRYSTALS","ДОБАВИТЬ КРИСТАЛЛЫ"
"TID_HUD_MAX_STORAGE","МАКС. ХРАНИЛИЩЕ"
"TID_HUD_INCOME_PER_HR","ДОХОД В ЧАС"
"TID_HUD_NEXT_INSTALLMENT","СЛЕДУЮЩАЯ ПАРТИЯ"
"TID_HUD_STORAGE_FULL","Хранилище заполнено. Улучшайте планеты, чтобы увеличить склад."
"TID_HUD_PLACE_BUILDING_PROMPT","ВЫБЕРИТЕ МЕСТО ДЛЯ СТРОЕНИЯ {0}"
"TID_HUD_PLACE_SRS_CONFIRM","Вы точно хотите разместить сканер малой дальности в этом секторе? Возможно, это не лучший выбор."
"TID_HUD_PLACE_SECOND_BUILDING_PROMPT","ВЫБЕРИТЕ МЕСТО ДЛЯ ВТОРОГО СТРОЕНИЯ {0}"
"TID_HUD_PLACEMENT_PROMPT_SELECT_FLEET_DEST","ВЫБЕРИТЕ МЕСТО НАЗНАЧЕНИЯ"
"TID_HUD_PLACEMENT_WAYPOINT","ВЫБЕРИТЕ СЛЕДУЮЩУЮ ТОЧКУ МАРШРУТА"
"TID_HUD_PICK_TELEPORT_TARGET","ВЫБЕРИТЕ ЦЕЛЬ ТЕЛЕПОРТАЦИИ"
"TID_HUD_PICK_SUPRESS_TARGET","ВЫБЕРИТЕ ЦЕЛЬ ПОДАВЛЕНИЯ"
"TID_HUD_PICK_MODULE_TARGET","ВЫБЕРИТЕ ЦЕЛЬ"
"TID_HUD_PICK_ENTRUST_TARGET","ВЫБЕРИТЕ ЦЕЛЬ ДЛЯ «ВРУЧЕНИЯ»"
"TID_HUD_PICK_WARP_LANE_TARGET","ВЫБЕРИТЕ УЗЕЛ ДЛЯ СОЕДИНЕНИЯ"
"TID_HUD_CANNOT_LINK_WARP_LANE_TO_THIS_OBJECT","Неправильный объект, выберите другой варп-узел"
"TID_HUD_CONFIRM_WARP_LANE_LINK","Создать варп-линию между этими узлами за {0}?"
"TID_HUD_CONFIRM_WARP_LANE_UNLINK","Вы точно хотите отменить сопряжение с варп-линией до ее исчезновения?"
"TID_HUD_CONFIRM_BUILDING_MOVE","Переместить эту станцию в новое место?"
"TID_HUD_MOVETO_POPUP_DESTINATION","Переместить: {0}"
"TID_HUD_MOVETO_POPUP_DISTANCE","Расстояние: {0} АЕ"
"TID_HUD_MOVETO_CANCEL_MOVE","ОТМЕНА"
"TID_HUD_MOVE_WILL_DUMP_SHIPMENTS_CONFIRM","Переместив транспорт до завершения погрузки, вы потеряете реликвию. Продолжить?"
"TID_HUD_MOVE_TRANSPORT_WITH_ARTIFACTS","Ваш транспорт ведет погрузку артефактов. Если улететь сейчас, вы бросите загружаемые и ожидающие в очереди артефакты."
"TID_HUD_MOVE_TRANSPORT_ARTIFACTS_NOW","ВЫЛЕТЕТЬ"
"TID_HUD_MOVE_TRANSPORT_ARTIFACTS_WHEN_DONE","ВЫЛЕТЕТЬ ПОСЛЕ ПОГРУЗКИ ВСЕХ АРТЕФАКТОВ"
"TID_HUD_MSG_STAR_DESTROYED","Звездная система уничтожена. От нее ничего не осталось..."
