"TID_MODULE_DISPATCH_DESCR_WS","Транспортный корабль начинает телепортацию на планету, где находится больше всего реликвий в звездной системе. Если в звездной системе несколько планет с равным количеством реликвий, пунктом назначения станет самая дальняя из них.\n\nТелепортация произойдет через определенное время подготовки. Сразу после телепортации корабль наносит урон всем вражеским кораблям в зоне поражения."
"TID_MODULE_HYDRO_ROCKET","ВОДОРОДНАЯ РАКЕТА"
"TID_MODULE_HYDRO_ROCKET_DESCR","Позволяет добывающему кораблю запустить мощную ракету в любую точку звездной системы.\n\nМодуль можно включить, если на добывающем корабле достаточно водорода. При включении модуля расходуется водород."
"TID_HYDRO_ROCKET_DESCR","Мощная ракета, запускаемая добывающим кораблем. Достигнув цели, ракета взрывается и наносит урон всем вражеским кораблям поблизости.\n\nВражеские корабли могут стрелять по ракете, как по обычной цели. Если ракету уничтожат до того, как она достигнет цели, урон не будет нанесен."
"TID_MODULE_DART_BARRAGE","РАКЕТНЫЙ ОБСТРЕЛ"
"TID_MODULE_DART_BARRAGE_DESCR","Периодически запускает быстрые реактивные снаряды в ближайшие вражеские корабли."
"TID_MODULE_SUSPEND","ПРИОСТАНОВКА"
"TID_MODULE_SUSPEND_DESCR","Снижает скорость передвижения и урон орудий всех вражеских кораблей и дронов в радиусе действия.\n\nОбъект, попавший в радиус действия нескольких Приостановок, подвергается воздействию только самой высокоуровневой из них."
"TID_MODULE_RECOIL","ОТХОД"
"TID_MODULE_RECOIL_DESCR","Флагман запускает отсчет до телепортации в любую точку звездной системы. После завершения отсчета он прыгнет в точку назначения и сразу же запустит второй отсчет до телепортации в исходную точку."
"TID_MODULE_FLAGSHIP_DRONES","ВОЗВРАТНЫЕ ДРОНЫ"
"TID_MODULE_FLAGSHIP_DRONES_DESCR","Группа дронов-истребителей, которые начинают телепортироваться в указанную область в зоне поражения. После телепортации дроны вновь начинают телепортироваться в точку запуска, где останутся, пока не будут уничтожены или пока не истечет срок их действия."
"TID_MODULE_IMMOLATION","ЗАКЛАНИЕ"
"TID_MODULE_IMMOLATION_DESCR","Наносит определённый урон всем кораблям «Цербера» в секторе."
"TID_MODULE_IMMOLATION_DAMAGE_AMT","ОБЪЕМ УРОНА"
"TID_MODULE_HYDRA_BARRAGE","ОБСТРЕЛ «ГИДРЫ»"
"TID_MODULE_HYDRA_BARRAGE_DESCR","Эта мощная батарея наносит цели дополнительный урон, если в секторе есть другие вражеские корабли."
"TID_MODULE_REMOTE_BOMB","БОМБА ЗАМЕДЛЕННОГО ДЕЙСТВИЯ"
"TID_MODULE_REMOTE_BOMB_DESCR","Корабль оставляет на месте своего текущего местонахождения неподвижную бомбу. Бомба начнет обратный отсчет, как только в радиус поражения войдет вражеский корабль. После окончания обратного отсчета все вражеские корабли в радиусе поражения получат урон по области. Вражеские корабли могут открыть по бомбе огонь, используя стандартные правила прицеливания. Если бомбу нейтрализуют до окончания обратного отсчета, она нанесет меньше урона по области в меньшем радиусе поражения.\n\nНе получает бонусов к урону по области.\n\nНе может использоваться в системах с желтыми звездами."
"TID_REMOTE_BOMB_DESCR","Неподвижная бомба, которая начнет обратный отсчет, как только в радиус поражения войдет вражеский корабль. После окончания обратного отсчета все вражеские корабли в радиусе поражения получат урон по области. Вражеские корабли могут открыть по бомбе огонь, используя стандартные правила прицеливания. Если бомбу нейтрализуют до окончания обратного отсчета, она все равно взорвется, но урон и область поражения будут меньше."
"TID_MODULE_FLAGSHIP_WEAPON","ДРОТИКОВАЯ ТУРЕЛЬ"
"TID_MODULE_FLAGSHIP_WEAPON_DESCR","Автономное стационарное оружие, которое можно разместить с борта флагмана корпорации. Регулярно выпускает стреловидную ракету в сторону каждого вражеского корабля в радиусе поражения. Достигнув места назначения, стреловидная ракета наносит урон только своей цели и только в случае, если цель находится в радиусе поражения."
"TID_MODULE_FLAGSHIP_SHIELD","ПЛАВУЧИЙ ЩИТ"
"TID_MODULE_FLAGSHIP_SHIELD_DESCR","Автономный стационарный зонный щит, который можно разместить с борта флагмана корпорации. Поглощает урон, получаемый любым союзным кораблем или ракетой в зоне действия, включая транспортные и добывающие корабли."
"TID_MODULE_LASER_TURRET","ЛАЗЕРНАЯ ТУРЕЛЬ"
"TID_MODULE_LASER_TURRET_DESCR","Одиночное орудие, устанавливаемое в определенной точке. После короткого периода подготовки стреляет лазерным лучом максимум по трем целям в пределах дальности. Урон считается отдельно для каждой цели.\n\nНельзя использовать в секторах с прыжковыми вратами на белых звездах."
"TID_MODULE_CHAINRAY_TURRET","ЦЕПНАЯ ЛУЧЕВАЯ ТУРЕЛЬ"
"TID_MODULE_CHAINRAY_TURRET_DESCR","Стационарный дрон, оснащённый цепным лучом. Вооружение дрона усиливает вооружение других дружественных цепных лучевых турелей или оборудованных цепным лучом линкоров поблизости, а также получает усиление от них."
"TID_MODULE_CHAIN_RAY","ЦЕПНОЙ ЛУЧ"
"TID_MODULE_CHAIN_RAY_DESCR","Это лучевое оружие стреляет дальше, чем большинство другого оружия. По умолчанию оно наносит постоянный урон одиночной цели. Вы также можете переключить луч в режим поддержки, где он подключается к дружественному линкору в радиусе действия, также оборудованному цепным лучом. В режиме поддержки цепной луч не выбирает целью вражеские корабли, но вместо этого повышает урон и дальность оружия выбранного линкора.\n\nОдин цепной луч может получать поддержку от 2 дополнительных лучей."
"TID_MODULE_PLAYER_ROCKET_LAUNCHER","РАКЕТНАЯ УСТАНОВКА"
"TID_MODULE_PLAYER_ROCKET_LAUNCHER_DESCR","Регулярно запускает отдельные мощные ракеты в ближайший вражеский корабль в зоне поражения. Установка обладает значительной дальностью действия, однако не может вести огонь по целям на очень близкой дистанции."
"TID_MODULE_DRONE_ROCKET_LAUNCHER_DESCR","Регулярно запускает отдельные мощные альфа-ракеты в ближайший вражеский корабль в зоне поражения."
"TID_MODULE_PULSE","ПУЛЬС"
"TID_MODULE_PULSE_DESCR","Создает импульсные удары вокруг текущего местоположения корабля с медленной частотой, нанося огромный урон всем вражеским кораблям в зоне поражения."
"TID_MOD_DRONE_SQUAD","ЭСКАДРИЛЬЯ ДРОНОВ"
"TID_MOD_DRONE_SQUAD_DESCR","Запускает мощную эскадрилью дронов. Дроны двигаются к месту назначения вместе."
"TID_MOD_DELTA_DRONES","ДЕЛЬТА-ДРОНЫ"
"TID_MOD_DELTA_DRONES_DESCR","Выпускает пару дронов рядом с линкором. Сразу же после запуска дроны телепортируются в указанную область, которая должна находиться в пределах пускового радиуса. Дроны могут вести огонь по вражеским целям до и после телепортации."
"TID_SHIP_DELTA_DRONE","ДЕЛЬТА-ДРОН"
"TID_SHIP_DELTA_DRONE_DESCR","Боевой дрон, который может телепортироваться сразу же после запуска."
"TID_SHIP_SQUAD_DRONE","ДРОН-ИСТРЕБИТЕЛЬ"
"TID_SHIP_SQUAD_DRONE_DESCR","Слабый боевой дрон, который действует в составе эскадрилий с другими такими же дронами."
"TID_MODULE_ARTIFACT_BOOST","УСИЛЕНИЕ АРТЕФАКТА"
"TID_MODULE_ARTIFACT_BOOST_DESCR","Добавляет характеристику изучения к случайному артефакту на выбранной планете или на транспортном корабле. Усилить можно только найденные в текущей системе красной звезды артефакты, которые никогда не покидали ее пределов. Этот модуль может усилить каждый артефакт только один раз."
"TID_MODULE_CARGO_ROCKET","ГРУЗОВАЯ РАКЕТА"
"TID_MODULE_CARGO_ROCKET_DESCR","Позволяет транспортному кораблю запустить мощную ракету в любую точку звездной системы.\n\nМодуль можно включить, если на борту транспортного корабля есть хотя бы один предмет (груз или артефакт). При включении модуля предмет расходуется."
"TID_MODULE_CARGO_ROCKET_DESCR_RS","Позволяет транспортному кораблю запустить мощную ракету в любую точку звездной системы.\n\nМодуль можно включить, если на борту транспортного корабля есть хотя бы один артефакт уровнем не ниже, чем уровень красной звезды в этой системе. При включении модуля артефакт расходуется."
"TID_MODULE_CARGO_ROCKET_DESCR_WS","Позволяет транспортному кораблю запустить мощную ракету в любую точку звездной системы.\n\nМодуль можно включить, если на борту транспортного корабля есть хотя бы одна реликвия. При включении модуля реликвия расходуется."
"TID_CARGO_ROCKET_DESCR","Мощная ракета, запускаемая транспортным кораблем. Достигнув цели, ракета взрывается и наносит урон всем вражеским кораблям поблизости.\n\nВражеские корабли могут стрелять по ракете, как по обычной цели. Если ракету уничтожат до того, как она достигнет цели, урон не будет нанесен."
"TID_MODULE_ROCKET_CLUSTER","КАТАКЛИЗМ"
"TID_MODULE_ROCKET_CLUSTER_DESCR","Выпускает несколько ракет по каждой из допустимых целей. К допустимым целям относятся все возможные точки перемещения в выбранном секторе. Оказавшиеся в области взрыва вражеские корабли или дроны получат урон."
"TID_MOD_REPAIR_DRONE_DESCR","Запускает ремонтный дрон к выбранному месту. Если срок службы дрона истечет, он моментально восстановит очки корпуса (вплоть до БАЗОВОГО ОБЪЕМА РЕМОНТА), распределив их между всеми союзными линкорами в зоне действия. Если дрон будет уничтожен до истечения срока службы, он восстановит больше очков окружающим линкорам (МАКС. КОЛИЧЕСТВО)."
"TID_MODULE_MOTION_SHIELD","ЩИТ ДВИЖЕНИЯ"
"TID_MODULE_MOTION_SHIELD_DESCR","Поглощает фиксированный процент от получаемого урона. Работает только при движении линкора владельца."
"TID_CERB_STATION_HOME1","Малая база «Цербера»"
"TID_CERB_STATION_HOME2","База «Цербера»"
"TID_CERB_STATION_HOME3","Крупная база «Цербера»"
"TID_CERB_STATION_HOME_DESCR","Ежедневно производит корабли «Цербера». Не приближайтесь, пока не построите внушительный боевой флот."
"TID_TRADEITEM_ALLOYS","Сплавы"
"TID_TRADEITEM_DIAMONDS","Алмазы"
"TID_TRADEITEM_SILICON","Кремний"
"TID_TRADEITEM_STEEL","Сталь"
"TID_TRADEITEM_CRYSTALS","Контейнер кристаллов"
"TID_TRADEITEM_ARTIFACT_TUT","Небольшой артефакт"
"TID_TRADEITEM_ARTIFACT_TUT_DESCR","Исследование этого артефакта откроет вам доступ к новым модулям для ваших кораблей."
"TID_ARTIFACT_TYPE_0","АРТЕФАКТ ТРАНСПОРТИРОВКИ"
"TID_ARTIFACT_TYPE_1","АРТЕФАКТ ДОБЫЧИ"
"TID_ARTIFACT_TYPE_2","БОЕВОЙ АРТЕФАКТ"
"TID_ARTIFACT_TYPE_3","АРТЕФАКТ ОРУЖИЯ"
"TID_ARTIFACT_TYPE_4","АРТЕФАКТ ЩИТА"
"TID_ARTIFACT_TYPE_5","АРТЕФАКТ ДРОНА"
"TID_ARTIFACT_OBSOLETE","НЕПРИГОДНЫЙ АРТЕФАКТ"
"TID_PLANET_DESERT_1","Малая пустынная планета"
"TID_PLANET_DESERT_2","Пустынная планета"
"TID_PLANET_DESERT_3","Большая пустынная планета"
"TID_PLANET_DESERT_DESCR","На пустынных планетах производятся менее ценные грузы, зато они увеличивают вместимость общего хранилища водорода вашей империи."
"TID_PLANET_LAVA_1","Малая вулканическая планета"
"TID_PLANET_LAVA_2","Вулканическая планета"
"TID_PLANET_LAVA_3","Большая вулканическая планета"
"TID_PLANET_LAVA_DESCR","На вулканических планетах производятся довольно ценные грузы. Такие планеты ежечасно приносят империи небольшое количество кредитов и водорода."
"TID_PLANET_WATER_1","Малая океаническая планета"
"TID_PLANET_WATER_2","Океаническая планета"
"TID_PLANET_WATER_3","Большая океаническая планета"
"TID_PLANET_WATER_DESCR","На океанических планетах производятся довольно ценные грузы. Такие планеты ежечасно приносят империи стабильный доход в кредитах."
"TID_PLANET_TERRAN_1","Малая планета земного типа"
"TID_PLANET_TERRAN_2","Планета земного типа"
"TID_PLANET_TERRAN_3","Большая планета земного типа"
"TID_PLANET_TERRAN_DESCR","На планетах земного типа производятся грузы обычной ценности. Такие планеты ежечасно приносят империи небольшое количество водорода."
"TID_PLANET_GAS_1","Газовая планета"
"TID_PLANET_GAS_2","Газовый гигант"
"TID_PLANET_GAS_DESCR","На газовых планетах производятся грузы обычной ценности. Такие планеты ежечасно приносят империи небольшое количество кредитов."
"TID_PLANET_ICE","Ледяная планета"
"TID_PLANET_ICE_DESCR","На ледяных планетах производятся грузы большой ценности. Такие планеты ежечасно приносят империи стабильный доход в кредитах и водороде."
"TID_PLANET_DESTROYED","Умирающая планета"
"TID_PLANET_DESTROYED_DESCR","Здесь встречаются древние артефакты, необходимые для исследования новых модулей."
"TID_YELLOW_STAR","ЖЕЛТАЯ ЗВЕЗДА"
"TID_YELLOW_STAR_DESCR","В системах желтых звезд обычно много пригодных для жизни планет. Они отлично подходят для развития базовой инфраструктуры. У каждой империи есть своя желтая звезда — место для создания оперативной базы."
"TID_RED_STAR","КРАСНАЯ ЗВЕЗДА"
"TID_RED_STAR_INFO","Красные звезды крайне нестабильны. Обычно они окружены необитаемыми планетами, на которых есть артефакты."
"TID_WHITE_STAR","БЕЛАЯ ЗВЕЗДА"
"TID_WHITE_STAR_INFO","Белые звезды — единственный источник реликвий в галактике Гадес, и поэтому их активно разыскивают корпорации."
"TID_BLUE_STAR","ГОЛУБАЯ ЗВЕЗДА"
"TID_BLUE_STAR_INFO","Эта опасная система существует крайне ограниченное время и схлопывается по направлению к звезде.\n\nЗвезда наносит прямой урон всем кораблям в секторе."
"TID_BLUE_STAR_SEARCH_CANCELLED_MAIL","Ваш рейтинговый поиск на голубой звезде был отменен °— техобслуживание на сервере."
"TID_BLUE_STAR_SEARCH_TIMED_OUT_MAIL","Ваш поиск на голубой звезде был отменен°— потеряна связь с сервером.  "
"TID_HOME_STAR","РОДНАЯ ЗВЕЗДА"
"TID_OTHER_STARS","ДРУГИЕ ЗВЕЗДЫ"
"TID_ACHIEVEMENT_SHIPMENTS","ДОСТАВКА ГРУЗА"
"TID_ACHIEVEMENT_SHIPMENTS_DESCR","Доставьте грузы ({0} шт.)"
"TID_ACHIEVEMENT_UPGRADEPLANET","УЛУЧШЕНИЕ ПЛАНЕТЫ"
"TID_ACHIEVEMENT_UPGRADEPLANET_DESCR","Улучшите одну из своих планет до уровня {0}"
"TID_ACHIEVEMENT_FLEETSIZE","РАЗМЕР ФЛОТА"
"TID_ACHIEVEMENT_FLEETSIZE_DESCR","Увеличьте размер своего флота до {0}"
"TID_ACHIEVEMENT_COMMONHYDRO","СБОРЩИК ВОДОРОДА"
"TID_ACHIEVEMENT_COMMONHYDRO_DESCR","Используйте добывающие корабли, чтобы разместить {0} ед. водорода на своих планетах."
"TID_ACHIEVEMENT_NUMBERARTIFACTS","ОХОТНИК ЗА АРТЕФАКТАМИ"
"TID_ACHIEVEMENT_NUMBERARTIFACTS_DESCR","Изучите артефакты ({0} шт.)"
"TID_ACHIEVEMENT_PLANETSCOLONIZED","КОЛОНИЗАТОР"
"TID_ACHIEVEMENT_PLANETSCOLONIZED_DESCR","Колонизируйте планеты ({0} шт.)"
"TID_ACHIEVEMENT_SECTORUNLOCKED","ИССЛЕДОВАТЕЛЬ РОДНОГО МИРА"
"TID_ACHIEVEMENT_SECTORUNLOCKED_DESCR","Откройте несколько секторов ({0} шт.) в родной системе"
"TID_ACHIEVEMENT_RELATIONSHIP","УСТОЙЧИВЫЕ ОТНОШЕНИЯ"
"TID_ACHIEVEMENT_RELATIONSHIP_DESCR","Поддерживайте неразрывные дипломатические отношения с другим игроком в течение {0} д."
"TID_ACHIEVEMENT_CERBFLEETSDESTROYED","ГРОЗА ОХРАННИКОВ"
"TID_ACHIEVEMENT_CERBFLEETSDESTROYED_DESCR","Уничтожьте корабли «Цербера» ({0} шт.)"
"TID_ACHIEVEMENT_CRINCOME","ТОЛСТОСУМ"
"TID_ACHIEVEMENT_CRINCOME_DESCR","Получайте не менее {0} кр. ежедневно 14 дней подряд."
"TID_ACHIEVEMENT_HYDROINCOME","ГАЗОВЫЙ МАГНАТ"
"TID_ACHIEVEMENT_HYDROINCOME_DESCR","Получайте не менее {0} ед. водорода ежедневно 14 дней подряд."
"TID_ACHIEVEMENT_WS","КОМАНДНЫЙ ИГРОК"
"TID_ACHIEVEMENT_WS_DESCR","Участвуйте в заданиях у белых звезд ({0})"
"TID_ACHIEVEMENT_WS_HYDRO","КОЛЛЕКЦИОНЕР"
"TID_ACHIEVEMENT_WS_HYDRO_DESCR","Разместите {0} ед. водорода на планетах у белых звезд"
"TID_ACHIEVEMENT_WS_RELICS","УПРАВЛЯЮЩИЙ"
"TID_ACHIEVEMENT_WS_RELICS_DESCR","Добудьте с белых звезд реликвии для вашей корпорации ({0} шт.)"
"TID_ACHIEVEMENT_BS_WINS","ВОИТЕЛЬ ГОЛУБЫХ ЗВЕЗД"
"TID_ACHIEVEMENT_BS_WINS_DESCR","Победите в {0} матчах у голубых звезд"
"TID_ACHIEVEMENT_DRS","ВЛАСТЕЛИН МРАЧНЫХ ЗВЕЗД"
"TID_ACHIEVEMENT_DRS_DESCR","Заработайте не менее {0} оч., забирая артефакты с мрачных красных звезд. Артефакты более высокого уровня приносят значительно больше очков для этого достижения."
"TID_ACHIEVEMENT_RS_LEVEL","ИССЛЕДОВАТЕЛЬ КРАСНЫХ ЗВЕЗД"
"TID_ACHIEVEMENT_RS_LEVEL_DESCR","Получите доступ к красной звезде {0} уровня."
"TID_ACHIEVEMENT_DAILY_REWARDS","НАДЕЖНОСТЬ"
"TID_ACHIEVEMENT_DAILY_REWARDS_DESCR","Забирайте ежедневные награды в течение {0} д. подряд."
"TID_ACHIEVEMENT_SHIPMENT_BONUS","БЕРЕЖЛИВОСТЬ"
"TID_ACHIEVEMENT_SHIPMENT_BONUS_DESCR","Получите суммарно {0} кр. благодаря бонусам за доставку грузов"
"TID_ACHIEVEMENT_USE_HYDRO_IN_RS","КРАСНЫЙ ВОДОРОД"
"TID_ACHIEVEMENT_USE_HYDRO_IN_RS_DESCR","Используйте суммарно {0} ед. добытого водорода, активируя модули добычи у красных звезд."
"TID_HUD_MSG_FLEET_CAPACITY_FULL","Улучшите верфь, чтобы построить новые корабли (или пустите на слом старые)"
"TID_HUD_PLACE_LOCATION_INVALID_TOO_FAR","Выберите место ближе к звезде."
"TID_HUD_PLACE_LOCATION_INVALID_NOT_VISIBLE","Выберите место в видимой области системы"
"TID_HUD_PLACE_LOCATION_INVALID_TOO_CLOSE","Выберите место более удаленное от планет и космических станций"
"TID_HUD_PLACE_LOCATION_INVALID_TOO_CLOSE_STAR","Выберите место дальше от звезды"
"TID_BUILDING_CAN_ONLY_MOVE_TO_NEW_SECTOR","Эту станцию можно переместить только в центр другого сектора."
"TID_HUD_PLACE_LOCATION_INVALID_MUST_BE_EMPTY_SECTOR","Эту станцию можно разместить только в секторе без планет"
"TID_HUD_PLACE_LOCATION_INVALID_SECTOR_DISTANCE","Между двумя одинаковыми станциями должен быть как минимум 1 сектор."
"TID_HUD_PLACE_LOCATION_INVALID_SECOND_OBJECT_MUST_BE_FURTHER_FROM_FIRST","Нельзя размещать вторую станцию так близко к первой"
"TID_CANNOT_MOVE_ACTIVE_WARP_HUB","Нельзя перемещать действующий узел. Дождитесь истечения таймера активации."
"TID_HUD_PLACE_LOCATION_INVALID_SECTOR_ALREADY_HAS_BUILDING","Этот сектор не поддерживает дополнительные станции этого типа"
"TID_HUD_PLACE_LOCATION_INVALID_SUN","Эту станцию нельзя размещать близко к звезде"
"TID_HUD_PLACE_LOCATION_INVALID_NO_SUN","Эту станцию нужно размещать близко к звезде"
"TID_HUD_PLACE_LOCATION_INVALID_SECTOR_EDGE","Нельзя размещать эту постройку у края сектора"
"TID_HUD_PLACE_LOCATION_INVALID_CERBERUS","Нельзя строить в секторе, пока в нем есть силы «Цербера»"
"TID_HUD_MOVE_LOCATION_INVALID_CERBERUS","Нельзя переместить станцию в этот сектор, пока в нем есть силы «Цербера»"
"TID_HUD_MUST_MOVE_TO_SAME_SECTOR","Эту станцию можно перемещать только в пределах одного сектора"
"TID_HUD_CANNOT_COLONIZE_NEED_SHIP","Нельзя колонизировать планету, пока один из ваших кораблей на орбите"
"TID_HUD_MSG_CORP_JOINED","Вы вошли в состав корпорации «{0}»"
"TID_HUD_MSG_CORP_LEFT","Вы вышли из состава корпорации"
"TID_HUD_MSG_CORP_CANTJOIN_ALREADYIN","Нельзя вступить в корпорацию: Вы уже в составе этой корпорации"
"TID_HUD_MSG_CORP_JOIN_WAIT","Невозможно вступить в эту корпорацию сейчас. Попробуйте позже."
"TID_HUD_MSG_CORP_CANTJOIN_CLOSED","Нельзя вступить: Закрытая корпорация"
"TID_HUD_MSG_CORP_CANTJOIN_FULL","Нельзя вступить в корпорацию: Все места заняты"
"TID_HUD_MSG_CORP_CANTJOIN_INTERNALSERVERERROR","Нельзя вступить в корпорацию: Повторите попытку позже"
"TID_HUD_MSG_CORP_CANTJOIN_INFLUENCE_LOW","Нельзя вступить в корпорацию: у вас недостаточно МОЩИ ИМПЕРИИ."
"TID_HUD_MSG_CORP_JOIN_REQUEST_SENT","Запрос на вступление в корпорацию отправлен"
"TID_HUD_MSG_MODULE_INVALID_TARGET_OUT_OF_RANGE","Выберите объект в пределах действия модуля"
"TID_HUD_MSG_MODULE_INVALID_TARGET","Неправильная цель для этого модуля"
"TID_HUD_MSG_CANT_TELEPORT_OUTSIDE_BLS","Нельзя телепортироваться за пределы зоны коллапса голубой звезды"
"TID_HUDMSG_ERROR_CANT_LAUNCH_MORE_SHIPS","Нельзя запустить больше кораблей этого типа"
"TID_HUD_MSG_MODULE_ONLY_WHEN_TRAVELLING","Этот модуль можно включить только во время движения корабля"
"TID_HUD_MSG_MODULE_NEEDS_ASTEROIDS","Этот модуль можно включить только в том случае, если в данном секторе есть астероиды"
"TID_HUD_MSG_NO_YS_PERMISSION","Владелец этой звездной системы не дал вам разрешение на это действие."
"TID_HUD_MSG_CANNOT_UNLOAD_SHIPMENT","Здесь нельзя разгружать этот тип предмета."
"TID_HUD_MSG_MINING_PERMISSION_ON_COOLDOWN","Чтобы снова задействовать это разрешение, дождитесь его перезарядки."
"TID_HUD_MSG_MODULE_WAIT_FOR_SECTOR","Чтобы снова использовать модуль в этом секторе, дождитесь его перезарядки"
"TID_HUD_MSG_MODULE_NEEDS_CLOSER_TO_STAR","Нельзя включить модуль — корабль должен находиться ближе к звезде"
"TID_HUD_PLACE_LOCATION_INVALID_NO_NEED_FOR_SRS","В этом секторе сканер малой дальности вам не нужен"
"TID_HUD_MSG_MODULE_INVALID_NOT_ENOUGH_HYDROGEN","Нельзя включить модуль — собрано мало водорода"
"TID_HUD_MSG_MODULE_INVALID_SHIPMENTBEAM_TARGET","Выберите аванпост с грузами"
"TID_HUD_MSG_MODULE_INVALID_SHIPMENTBEAM_NO_CAPACITY","У вас мало места, чтобы переправить грузы на корабль по лучу"
"TID_HUD_MSG_MODULE_TELEPORT_MUST_SELECT_TRADE_STATION","Выберите торговую станцию"
"TID_HUD_MSG_MODULE_OTHER_ACTIVATING","Уже активируется другой модуль"
"TID_HUD_MSG_INVALID_DRONE_LOCATION","Выберите место, куда дрон может начать доставлять грузы"
"TID_HUD_MSG_CANT_BOND_TELEPORTING_SHIP","Нельзя применить УЗЫ к кораблю, ожидающему телепортацию"
"TID_HUD_MSG_BS_WON","Вы победили у этой голубой звезды!"
"TID_HUD_MSG_BS_END","Голубая звезда исчезла. Вы заняли {0}-е место."
"TID_HUD_MSG_DISPATCH_NO_TARGET","Не удается найти подходящую цель для экспедиции"
"TID_HUD_MSG_NO_CERB_IN_SECTOR","Этот модуль можно включить, только если в секторе есть вражеские корабли «Цербера»."
"TID_HUD_MSG_BLS_TOO_LOW_TO_WAIT_FOR_BLS","Чтобы вас допустили к рейтинговым матчам, улучшите свой корабль и модули."
"TID_HUD_MSG_BLS_TO_NO_RANKED_MATCHES_LEFT","Вы достигли лимита рейтинговых матчей на сегодня."
"TID_CHAIN_RAY_CANT_LINK_TARGET_HAS_MAX_LINKS","Выбранный линкор обладает максимальным количеством поддержки."
"TID_CHAIN_RAY_CANT_LINK_ALREADY_SUPPORTED","Поддерживаемый линкор не может поддерживать другие линкоры."
"TID_CHAIN_RAY_CANT_LINK_TARGET_SUPPORTING","Цель уже поддерживает другой линкор."
"TID_HUD_MUST_BE_PLACED_ON_DONE_SRS","Станцию можно разместить только над сканером малой дальности, завершившим сканирование прилегающих секторов."
"TID_HUD_MSG_ERR_BUILDING_UPGRADE_NEEDS_RS_LEVEL","Для улучшения этой станции необходимо улучшить СКАНЕР КРАСНЫХ ЗВЕЗД до уровня {0}."
"TID_TUTORIAL_GUIDANCE_AVAILABLE","ДОСТУПЕН СОВЕТ"
"TID_HUD_CREDITS","КРЕДИТЫ"
"TID_HUD_HYDROGEN","ВОДОРОД"
"TID_HUD_CRYSTALS","КРИСТАЛЛЫ"
"TID_HUD_CREDITS_EXPLANATION","<creditColor>Кредиты</color> — основная валюта для покупки кораблей, открытия модулей, строительства и улучшения инфраструктуры."
"TID_HUD_HYDROGEN_EXPLANATION","<hydrogenColor>Водород</color> позволяет передвигать транспортные корабли, перемещать все типы кораблей к красным звёздам, а также активировать некоторые космические станции."
"TID_HUD_CRYSTAL_EXPLANATION","<crystalColor>Кристаллы</color> — ресурс для покупки кредитов и водорода и ускорения различных действий."
"TID_HUD_ADD_CRYSTALS","ДОБАВИТЬ КРИСТАЛЛЫ"
"TID_HUD_MAX_STORAGE","МАКС. ХРАНИЛИЩЕ"
"TID_HUD_INCOME_PER_HR","ДОХОД В ЧАС"
"TID_HUD_NEXT_INSTALLMENT","СЛЕДУЮЩАЯ ПАРТИЯ"
"TID_HUD_STORAGE_FULL","Хранилище заполнено. Улучшайте планеты, чтобы увеличить склад."
"TID_HUD_PLACE_BUILDING_PROMPT","ВЫБЕРИТЕ МЕСТО ДЛЯ СТРОЕНИЯ {0}"
"TID_HUD_PLACE_SRS_CONFIRM","Вы точно хотите разместить сканер малой дальности в этом секторе? Возможно, это не лучший выбор."
"TID_HUD_PLACE_SECOND_BUILDING_PROMPT","ВЫБЕРИТЕ МЕСТО ДЛЯ ВТОРОГО СТРОЕНИЯ {0}"
"TID_HUD_PLACEMENT_PROMPT_SELECT_FLEET_DEST","ВЫБЕРИТЕ МЕСТО НАЗНАЧЕНИЯ"
"TID_HUD_PLACEMENT_WAYPOINT","ВЫБЕРИТЕ СЛЕДУЮЩУЮ ТОЧКУ МАРШРУТА"
"TID_HUD_PICK_TELEPORT_TARGET","ВЫБЕРИТЕ ЦЕЛЬ ТЕЛЕПОРТАЦИИ"
"TID_HUD_PICK_WEAPON_LINK_TARGET","ВЫБРАТЬ ЦЕЛЬ ДЛЯ ПОДДЕРЖКИ"
"TID_HUD_PICK_MODULE_TARGET","ВЫБЕРИТЕ ЦЕЛЬ"
"TID_HUD_PICK_REPAIR_TARGET","ВЫБРАТЬ ЦЕЛЬ ДЛЯ УДАЛЕННОГО РЕМОНТА"
"TID_HUD_PICK_WARP_LANE_TARGET","ВЫБЕРИТЕ УЗЕЛ ДЛЯ СОЕДИНЕНИЯ"
"TID_HUD_CANNOT_LINK_WARP_LANE_TO_THIS_OBJECT","Неправильный объект, выберите другой варп-узел"
"TID_HUD_CONFIRM_WARP_LANE_LINK","Создать варп-линию между этими узлами на {0}?"
"TID_HUD_CONFIRM_WARP_LANE_UNLINK","Вы точно хотите отменить сопряжение с варп-линией до ее исчезновения?"
"TID_HUD_CONFIRM_BUILDING_MOVE","Переместить эту станцию в новое место?"
"TID_HUD_MOVETO_POPUP_DESTINATION","Переместить: {0}"
"TID_HUD_MOVETO_POPUP_DISTANCE","Расстояние: {0} АЕ"
"TID_HUD_MOVETO_CANCEL_MOVE","ОТМЕНА"
"TID_HUD_MOVE_WILL_DUMP_SHIPMENTS_CONFIRM","Переместив транспорт до завершения погрузки, вы потеряете реликвию. Продолжить?"
"TID_HUD_MOVE_TRANSPORT_WITH_ARTIFACTS","Ваш транспорт ведет погрузку артефактов. Если улететь сейчас, вы бросите загружаемые и ожидающие в очереди артефакты."
"TID_HUD_MOVE_TRANSPORT_ARTIFACTS_NOW","ВЫЛЕТЕТЬ"
